,Date,text_headlines
2877,2018-01-30 07:24:00,express scripts' stock falls 48percent in premarket trade
2878,2018-01-30 07:23:00,anthem's stock drops 7percent premarket after amazon berkshire and jp morgan to form healthcare co
2879,2018-01-30 07:03:00,amazon berkshire and jp morgan to create new company to focus on tech solutions for healthcare
2880,2018-01-30 07:02:00,amazon berkshire and jp morgan to partner on us employee healthcare
2881,2018-01-29 05:16:00,jpmorgan names new co-presidents; ceo dimon expects to stay about 5 more years
2882,2018-01-29 04:54:00,13 stocks these winning stockpickers recommend now
2883,2018-01-29 09:45:00,few americans report bonuses from trump’s tax law | air force one refrigerators will cost $24 million
2884,2018-01-27 00:01:00,an investment pro who’s seen it all still sees upside for stocks
2885,2018-01-25 01:18:00,starbucks earnings digital platform expected to show a slowdown
2886,2018-01-25 06:16:00,jamie dimon warns jp morgan could cut 4000 uk jobs after brexit bbc
2887,2018-01-24 04:35:00,trump today president says tax cuts slashing regulations making us a ‘powerhouse’ again
2888,2018-01-23 02:59:00,it just got more difficult for bank customers to find a free checking account
2889,2018-01-23 07:44:00,here’s what the netflix haters don’t get about the soaring stock
2890,2018-01-23 07:24:00,jp morgan to invest $20 billion over five years to enhance employee benefits support local job growth
2891,2018-01-23 07:13:00,jp morgan to accelerate affordable housing lending in low and moderate-income communities
2892,2018-01-23 07:12:00,jp morgan to increase small-business lending by $4 bln
2893,2018-01-23 07:12:00,jp morgan to invest $20 bln over five years to help employees support local job creation
2894,2018-01-23 07:11:00,jp morgan to expand branch networks into new us markets
2895,2018-01-23 07:11:00,jp morgan to raise wages to $15 to $18 an hour for 22000 employees
2896,2018-01-22 09:37:00,bitcoin’s existence is ‘insurance’ against ‘orwellian future’ says ‘black swan’ author
2897,2018-01-20 00:01:00,stock records galore but bond yields cast shadow
2898,2018-01-18 05:33:00,jpmorgan ceo jamie dimon got 54percent raise in 2017 to $295 million
2899,2018-01-17 00:22:00,goldman sachs posts first quarterly loss in 6 yrs
2900,2018-01-17 00:20:00,bank of america earnings hurt by tax charge
2901,2018-01-17 11:46:00,bank of america posts sturdy earnings jockeys for position in ‘stronger america’
2902,2018-01-17 08:14:00,bank of america earnings hurt by tax charge
2903,2018-01-17 07:44:00,goldman sachs posts first quarterly loss in 6 yrs
2904,2018-01-16 00:31:00,here’s what all 30 companies that make up the dow industrials think about blockchain
2905,2018-01-16 00:01:00,jp morgan chase stock price target raised to $125 from $119 at ubs
2906,2018-01-16 10:37:00,this epic stock-market rally will get a second wind from stellar earnings
2907,2018-01-16 10:21:00,citigroup earnings wiped out by tax charge
2908,2018-01-16 09:06:00,citigroup earnings wiped out by tax charge
2909,2018-01-16 08:05:00,citigroup earnings wiped out by tax charge
2910,2018-01-16 03:44:00,bank earnings started off ‘mixed’ and ‘messy’ — and that’s likely to continue
2911,2018-01-15 10:08:00,which markets are closed on martin luther king jr day
2912,2018-01-14 02:22:00,bank earnings will be ‘mixed’ and ‘messy’ — but there’s some good news
2913,2018-01-14 02:17:00,here’s what all 30 companies that make up the dow industrials think about the tax cuts
2914,2018-01-13 10:52:00,do car dealerships discriminate against some races
2915,2018-01-13 09:29:00,dimon thinks even his own economist at jp morgan is dead wrong about gdp predicts 4percent us growth
2916,2018-01-13 00:01:00,the s&p 500 is on pace to triple this year
2917,2018-01-13 00:01:00,big pharma and start-ups are key to health gains
2918,2018-01-12 04:26:00,stocks end at records book weekly gains as earnings season kicks off
2919,2018-01-12 00:53:00,as promised big bank earnings were messy but ceos keep faith in tax cuts
2920,2018-01-12 11:52:00,fed levies fresh foreclosure-related fines as it terminates penalties against others
2921,2018-01-12 09:37:00,dow opens up 100 points as blue chips try to cap solid week; nasdaq weighed by facebook
2922,2018-01-12 07:33:00,jp morgan chase's cib revenue falls below expectations weighed by weak fixed income results
2923,2018-01-12 07:17:00,jpmorgan's profit slides 37percent hurt by tax bill
2924,2018-01-12 07:06:00,jp morgan q4 corporate & investment banking revenue $748 bln vs $846 bln; factset consensus $791 bln
2925,2018-01-12 07:02:00,jpmorgan's profit slides 37percent hurt by tax bill
2926,2018-01-12 07:00:00,jp morgan chase q4 consumer and business banking revenue up 16percent to $56 bln
2927,2018-01-12 06:59:00,jp morgan chase q4 markets & investor services revenue down 22percent to $44 bln
2928,2018-01-12 06:58:00,jp morgan chase q4 fixed income markets revenue down 34percent
2929,2018-01-12 06:58:00,jp morgan chase q4 equity market revenue flat from a year ago
2930,2018-01-12 06:57:00,jp morgan chase q4 provision for credit losses up $864 mln to $13 bln; factset consensus $147 bln
2931,2018-01-12 06:56:00,jp morgan chase q4 net interest income up 11percent to $134 bln; factset consensus $132 bln
2932,2018-01-12 06:56:00,jp morgan chase sees 69 cents negative eps impact of tax legislation
2933,2018-01-12 06:55:00,jp morgan chase sees $24 bln in negative impact of tax legislation in q4
2934,2018-01-12 06:53:00,jp morgan chase q4 adj eps $176; factset consensus $169
2935,2018-01-12 06:53:00,jp morgan chase q4 revenue $2545 bln vs $2433 bln; factset consensus $2517 bln
2936,2018-01-12 06:52:00,jp morgan chase q4 factset eps consensus $169
2937,2018-01-12 06:51:00,jp morgan shares fall 11percent premarket
2938,2018-01-12 06:51:00,jp morgan chase q4 eps $107 vs $171 a year ago
2939,2018-01-12 02:33:00,big bank stocks have plenty of juice left — here’s why
2940,2018-01-11 04:30:00,major stock indexes close at records ahead of earnings
2941,2018-01-11 00:23:00,central banks the new alchemists
2942,2018-01-11 08:55:00,big bank stocks have plenty of juice left — here’s why
2943,2018-01-10 05:27:00,wall street ‘massively’ underestimates upside of trump’s tax cuts
2944,2018-01-10 04:27:00,warren buffett says bitcoin will ‘come to a bad ending’
2945,2018-01-10 04:23:00,dimon’s many bitcoin moments of regret in one chart
2946,2018-01-10 00:31:00,‘fraud’ ‘not willing to pooh-pooh’ a list of what wall street ceos have said about bitcoin
2947,2018-01-10 09:38:00,banks will take big short-term hits from tax changes but reap long-term gains
2948,2018-01-09 06:19:00,jpmorgan’s dimon softens on bitcoin
2949,2018-01-09 03:15:00,it’s not crazy for dimon to say us will grow 4percent but it’s not likely
2950,2018-01-09 09:05:00,the tax bill could ‘muddy’ what fourth-quarter results say about fundamentals goldman writes
2951,2018-01-08 01:12:00,doubling down on ge selling at&t ford motor
2952,2018-01-08 10:52:00,be afraid investors are eating up stocks at the fastest pace in years
2953,2018-01-06 00:01:00,dow 25000 how high can it go
2954,2018-01-04 04:41:00,dow ends above 25000; s&p nasdaq close at records
2955,2018-01-04 01:53:00,boeing’s stock leads the charge to dow 25000 adding about 150 points
2956,2018-01-03 08:00:00,jpmorgan leads again in europe as equity deals drive a revenue rise
2957,2018-01-02 00:55:00,what should investors worry about in 2018 here’s a big fat list of risk factors
2958,2017-12-31 02:43:00,major companies are committing to meeting the paris agreement climate goals
2959,2017-12-23 00:01:00,apple to hit $1 trillion in market value in 2018
2960,2017-12-29 08:37:00,banks to customers pay 2018 property tax now settle up escrow later
2961,2017-12-28 05:18:00,5 big banks win labor department waivers to manage retirement plans
2962,2017-12-27 03:46:00,jp morgan hit with $28 million fine
2963,2017-12-23 00:01:00,markets take early holiday as new year looms
2964,2017-12-21 04:29:00,stock market ends higher; energy leads the way
2965,2017-12-21 00:50:00,these five moves in the stock market will result from tax reform
2966,2017-12-20 05:00:00,jpmorgan to start testing its robo-advisor
2967,2017-12-19 06:21:00,regulators give 8 biggest us banks passing grades on ‘living wills’
2968,2017-12-19 04:13:00,apple blows away the competition with this stunning money-making metric
2969,2017-12-19 03:07:00,jpmorgan five stocks it’s selling and one buy
2970,2017-12-19 03:04:00,these 55 stocks have at least doubled since trump was elected
2971,2017-12-16 00:01:00,hungry for income the best—and worst—yield plays for 2018
2972,2017-12-14 02:52:00,jp morgan economist says trump tax plan will create one-tenth the jobs jamie dimon says
2973,2017-12-14 08:57:00,2018 could be a banner year for bank stocks (see fine print)
2974,2017-12-12 01:12:00,jp morgan chase stock price target raised to $119 from $104 at ubs
2975,2017-12-12 00:01:00,another “alternative” to diversifying your portfolio
2976,2017-12-09 00:01:00,outlook 2018 the bull market’s next act
2977,2017-12-09 00:01:00,the greatest investment bubble
2978,2017-12-07 00:24:00,don’t go bust betting on a bank breakout
2979,2017-12-02 00:01:00,washington whipsaws the market
2980,2017-12-05 01:59:00,cutting principal didn’t help struggling home owners — but here’s what did
2981,2017-12-05 01:07:00,top wall street economist this is ‘the most vertical’ chart i’ve ever seen
2982,2017-12-04 04:52:00,surprisingly you can still sue these 21 credit card companies
2983,2017-12-04 10:28:00,financial etf hits 10-year high on tax optimism
2984,2017-12-04 09:22:00,all 30 dow stocks trading higher premarket led by jp morgan chase and goldman
2985,2017-12-02 09:06:00,get ready for dow 30000 but beware of ‘buy the rumor sell the news’
2986,2017-11-30 07:15:00,oxford university is planning to issue its first-ever bond
2987,2017-11-29 09:21:00,jp morgan chase's stock climbs 12percent premarket on track to open at record high
2988,2017-11-24 02:30:00,think us stocks will keep rallying into 2018 not so fast says socgen
2989,2017-11-22 08:19:00,jamie dimon would bet trump will be one-term president
2990,2017-11-21 04:21:00,bitcoin bounces back from hack-induced weakness to notch another record
2991,2017-11-21 02:53:00,jp morgan weighs bitcoin-futures trading business despite ceo dimon’s disdain
2992,2017-11-21 01:54:00,jp morgan chase considers helping clients trade bitcoin futures--wsj
2993,2017-11-21 06:41:00,how to avoid the next ge — and find industrial winners of the future
2994,2017-11-18 11:24:00,5 blue-collar jobs that pay $100000 a year
2995,2017-11-18 00:01:00,bring it on ready for any market
2996,2017-11-17 00:29:00,bitcoin nears $8000 as ‘fomo’ traders pile in after crash
2997,2017-11-16 09:57:00,is your financial adviser in the ‘hidden fee’ hall of shame
2998,2017-11-15 09:00:00,bank stocks sink as treasury yields slide
2999,2017-11-11 00:01:00,why interactive brokers founder fears bitcoin futures
3000,2017-11-09 02:52:00,the “golden age of gas” is over
3001,2017-11-09 11:20:00,investors are debating ge’s breakup price
3002,2017-11-09 09:45:00,equifax earnings breach may have hurt consumers but it won’t hurt the business
3003,2017-11-08 04:30:00,ether price jumps as bitcoin’s planned split is canceled
3004,2017-11-08 09:56:00,big banks trade lower after virginia new jersey elections
3005,2017-11-07 04:40:00,dow ends at record but slumping financials weigh on s&p 500 nasdaq
3006,2017-11-07 04:14:00,dow ekes out record close but s&p 500 nasdaq stumble lower
3007,2017-11-07 00:40:00,goldman jp morgan stocks knock dow industrials lower in afternoon trade
3008,2017-11-03 04:36:00,starbucks has gotten too expensive for value-conscious customers
3009,2017-11-03 00:06:00,4 old-school smart-beta etfs worth a look
3010,2017-11-03 11:03:00,placid markets have pushed goldman out of one of its lucrative businesses
3011,2017-11-03 04:01:00,bitcoin is the ‘very definition of a bubble’ credit suisse ceo
3012,2017-11-01 10:44:00,amex and hilton announce new card perks including one card with no fee
3013,2017-11-01 11:10:00,big old companies drive the dow’s outperformance
3014,2017-10-31 03:41:00,bitcoin surges to fresh record above $6400 as cme plans digital-currency futures
3015,2017-10-26 03:46:00,apple and nike show that stock performance is linked to how ceos invest money
3016,2017-10-25 10:04:00,the big mistake up to one-third of credit card holders are making
3017,2017-10-24 11:50:00,these stocks have popped more than 75percent since trump was elected
3018,2017-10-24 10:04:00,jp morgan chase's stock surges 1percent hit all-time intraday high of $10056 earlier
3019,2017-10-23 03:06:00,bitcoin is ‘just going to implode one day’ saudi prince alwaleed
3020,2017-10-21 11:22:00,amex stock beat the market and its peers during ken chenault’s reign
3021,2017-10-21 00:01:00,thomas peterffy’s next move
3022,2017-10-20 04:50:00,stocks score fresh records as senate clears tax-cut hurdle
3023,2017-10-20 04:19:00,financial etf jumps to 10-year high as budget bill passage boosts bond yields
3024,2017-10-20 03:02:00,jpmorgan buy roils integrated-payments sector
3025,2017-10-20 09:36:00,jp morgan chase's stock jumps 08percent to record high
3026,2017-10-20 08:43:00,bank stocks tracker jumps toward 10-year high after budget bill passes
3027,2017-10-19 00:17:00,ge options market sees more trouble ahead
3028,2017-10-18 04:52:00,sec names jp morgan executive to lead trading and markets team
3029,2017-10-17 04:44:00,jp morgan buying fintech startup wepay
3030,2017-10-17 08:26:00,goldman surprises with earnings rise and beat
3031,2017-10-17 07:56:00,goldman surprises with earnings rise and beat
3032,2017-10-17 07:42:00,morgan stanley earnings beat estimates
3033,2017-10-17 07:01:00,morgan stanley's earnings top estimates
3034,2017-10-17 05:21:00,why stock-market bulls shouldn’t sweat some bad earnings
3035,2017-10-16 00:20:00,morgan stanley to focus on roe in q3 earnings
3036,2017-10-16 10:36:00,apple's stock accounts for over half of the dow's gain
3037,2017-10-14 07:49:00,here are the actual tax rates the biggest companies in america pay
3038,2017-10-14 00:14:00,big banks lifted by buybacks and earnings
3039,2017-10-13 03:14:00,jpmorgan commerce note pressure on loan growth
3040,2017-10-13 09:25:00,these insurance stocks look like winners as trump whacks at obamacare
3041,2017-10-12 11:26:00,bank stocks are soaring but now it’s time to go for quality
3042,2017-10-12 10:06:00,jp morgan chase's stock turns lower falls 06percent after being up as much as 07percent earlier
3043,2017-10-12 09:42:00,bitcoin’s on a tear above $5000 — and these tech giants could spur it higher
3044,2017-10-12 09:34:00,stocks open slightly lower to retreat from record levels
3045,2017-10-12 09:33:00,citigroup's earnings buoyed by retail bank
3046,2017-10-12 07:20:00,jp morgan's profit buoyed by lending
3047,2017-10-12 07:10:00,"american consumers ""healthy"" jpmorgan says"
3048,2017-10-12 06:58:00,jp morgan shares down 09percent premarket
3049,2017-10-12 06:58:00,jp morgan's earnings rise despite weak trading
3050,2017-10-12 06:57:00,jp morgan q3 consumer and business banking revenue up 15percent
3051,2017-10-12 06:56:00,jp morgan q3 lending revenue up 17percent
3052,2017-10-12 06:56:00,jp morgan q3 investment banking revenue down 2percent
3053,2017-10-12 06:56:00,jp morgan q3 equity markets revenue down 4percent
3054,2017-10-12 06:56:00,jp morgan q3 fixed income revenue down 27percent
3055,2017-10-12 06:56:00,jp morgan q3 market revenue $55 bln down 16percent
3056,2017-10-12 06:55:00,jp morgan q3 factset eps consensus $165; revenue $251 bln
3057,2017-10-12 06:54:00,jp morgan q3 revenue $262 bln vs $255 bln
3058,2017-10-12 06:54:00,jp morgan q3 eps $176 v $158
3059,2017-10-12 04:49:00,bank earnings ‘lower for longer’ means buybacks will continue
3060,2017-10-11 00:43:00,investors jump into financial etf ahead of bank earnings
3061,2017-10-11 10:03:00,vanguard is nearing the $5 trillion milestone — but here’s where the rush could end
3062,2017-10-11 10:01:00,wall street is underestimating just how volatile 3rd quarter earnings season could be
3063,2017-10-10 05:05:00,ex-j p morgan trader says dimon needs to stop talking ‘like a fool’ about bitcoin
3064,2017-10-10 10:54:00,why trump’s tax plan could be a big win for retirement savers
3065,2017-10-10 08:36:00,12 dividend-paying stocks for the long run
3066,2017-10-09 04:23:00,bitcoin is up nearly 60percent from its september low
3067,2017-10-09 06:46:00,here’s why financial stocks may be running out of steam
3068,2017-10-06 03:58:00,a breakout in this cheap forgotten stock is powering the dow jones industrial average
3069,2017-10-05 02:14:00,firms sweating the details on exploitation rule
3070,2017-10-04 11:23:00,record level of investors are bearish on long-dated treasurys
3071,2017-10-04 07:02:00,bitcoin’s rise may be like when ‘paper money displaced gold’ says goldman’s ceo
3072,2017-10-04 01:14:00,sia engineering slumps 6percent on jpmorgan block trade
3073,2017-10-03 02:19:00,bitcoin is creating stark divisions on wall street
3074,2017-10-03 00:49:00,blackrock’s fink says rise of bitcoin shows ‘how much money laundering is being done in the world’
3075,2017-10-02 00:41:00,goldman sets sights on bitcoin trading platform
3076,2017-09-29 11:42:00,a mutual fund’s time-tested strategy pays dividends
3077,2017-09-29 00:16:00,bitcoin ether wrap up month with steep losses
3078,2017-09-28 02:18:00,the ‘wolf of wall street’ says there will be a viable crypto but it won’t be bitcoin
3079,2017-09-28 07:37:00,jp morgan ordered to pay more than $4 billion to widow for botching estate settlement
3080,2017-09-27 05:21:00,dow snaps 4-day losing streak; financials tax-cut hopes provide lift
3081,2017-09-27 03:36:00,bitcoin is ‘more than just a fad’ says morgan stanley chief
3082,2017-09-27 10:50:00,financial etf surges to a decade high as fed data help boost treasury yields
3083,2017-09-27 10:12:00,goldman jp morgan stocks power early rally for dow industrials
3084,2017-09-27 08:52:00,jpmorgan ordered to pay more than $4 billion to widow for botching estate settlement
3085,2017-09-25 00:01:00,a boring week for stocks
3086,2017-09-25 00:01:00,beware income investors
3087,2017-09-20 04:18:00,bitcoin ether stabilize after september selloff
3088,2017-09-20 02:18:00,financial stocks spike up after fed with bank of america and wells fargo shares swinging higher
3089,2017-09-20 02:13:00,this man bought a $45000 car on his credit card — should you
3090,2017-09-19 05:10:00,‘bitcoin is a bubble’ says the head of the world’s largest hedge fund
3091,2017-09-19 06:56:00,toys r us files for chapter 11 bankruptcy
3092,2017-09-18 10:34:00,when the stock market finally implodes don’t say these 3 charts didn’t warn you
3093,2017-09-16 02:54:00,everything you need to know about digital currencies in one massive graphic
3094,2017-09-16 00:01:00,dow hits record highs four days in a row
3095,2017-09-15 05:10:00,one bitcoin-linked fund has lost half its value in just 2 weeks
3096,2017-09-14 04:58:00,bitcoin at crossroads after shedding more than $27 billion in value
3097,2017-09-14 04:21:00,bitcoin faithful rage against jamie dimon
3098,2017-09-13 08:38:00,jamie dimon’s ‘good argument’ for bitcoin won’t win him any points with cryptocurrency fans
3099,2017-09-12 05:06:00,dow s&p 500 nasdaq end at records on the same day for first time in 6 weeks
3100,2017-09-12 09:26:00,it’s nutty that apple is rallying into its super-hyped iphone launch strategist says
3101,2017-09-09 00:07:00,tactically hedging a goldman update
3102,2017-09-06 09:48:00,american express is making a major change — because of millennials
3103,2017-09-06 08:01:00,popular financial etf in jeopardy of breaching 200-day moving average for first time in 14 months
3104,2017-08-31 03:14:00,paypal just announced it has a new cashback credit card should you use it
3105,2017-08-31 10:50:00,jim cramer calls wells fargo a ‘rogue’ bank
3106,2017-08-30 01:41:00,goldman's stock delivers 30-point boost to dow industrials
3107,2017-08-30 04:08:00,why poland’s soaring stocks still have room to run
3108,2017-08-26 01:11:00,interactive brokers challenges big banks
3109,2017-08-26 00:01:00,why paypal still has room to grow
3110,2017-08-24 11:58:00,why it’s time for ceos to tell trump ‘you’re fired!’
3111,2017-08-19 04:19:00,biggest banks prefer full volcker rule repeal but a rewrite would do
3112,2017-08-18 11:59:00,the fund to own in a downturn
3113,2017-08-16 02:38:00,trump business councils disband amid wave of ceo exits
3114,2017-08-15 01:18:00,ceos give mixed marks to trump on the economy
3115,2017-08-14 04:49:00,stock buyback enthusiasm has waned but not at the big banks
3116,2017-08-14 10:27:00,bank-related etf on track for best daily pop in 6 weeks
3117,2017-08-11 10:35:00,stocks fall 14percent on north korea fears
3118,2017-08-09 11:07:00,bank of america takes on established competitors with a twist on premium rewards credit card
3119,2017-07-15 00:01:00,dovish yellen spurs markets to soar
3120,2017-08-07 07:13:00,ondeck announces expanded partnership with jpmorgan chase
3121,2017-08-06 07:17:00,why loyalty programs want you to indulge in your guilty pleasures
3122,2017-08-05 00:14:00,delta air lines ready for takeoff
3123,2017-08-04 08:40:00,bank stocks jump after jobs data
3124,2017-08-04 08:32:00,jp morgan chase's stock rallied 08percent premarket after being up 02percent prior to jobs data
3125,2017-08-02 01:39:00,jp morgan chase fined $46 million by cfpb over checking account screening
3126,2017-08-02 01:35:00,cfpb fines jp morgan $46 million
3127,2017-08-02 01:34:00,jp morgan chase fined by cfpb over consumer reporting agencies policies
3128,2017-07-31 00:59:00,why more companies are rolling back loyalty programs
3129,2017-07-31 07:32:00,why you might want to avoid these 30 dividend stocks
3130,2017-07-31 06:40:00,hsbc profit surges; plans $2 billion share buyback
3131,2017-07-29 01:34:00,citigroup shares could rise by 50percent
3132,2017-07-27 09:02:00,trump has kept his promises — to wall street
3133,2017-07-26 04:43:00,if you can buy only one stock or etf make it this one
3134,2017-07-26 11:57:00,dow extends technical breakout near-term target within view
3135,2017-07-25 11:52:00,popular financial etf poised for best daily gain since late june
3136,2017-07-25 07:16:00,dividend-paying stocks that beat the market
3137,2017-07-24 08:46:00,charges dropped after ‘london whale’ accused jamie dimon of making him a fall guy
3138,2017-07-23 04:43:00,this luxury credit card is only for truly big spenders
3139,2017-07-23 09:36:00,how real-estate tv shows determine what buyers look for in a house
3140,2017-07-21 04:41:00,us to drop charges against ex-jp morgan traders in london whale case
3141,2017-07-21 04:26:00,us to drop charges against ex-jp morgan traders in london whale case
3142,2017-07-20 10:19:00,citi paypal will expand cardmember benefits
3143,2017-07-20 08:55:00,jp morgan and paypal hook up on bid to broaden mobile-payment reach
3144,2017-07-19 10:18:00,morgan stanley tops goldman in trading again
3145,2017-07-19 08:04:00,morgan stanley profit and revenue beats
3146,2017-07-18 05:23:00,commodities slump in 2017 adds to goldman sachs’s trading pain
3147,2017-07-18 03:28:00,five regional banks for strong loan growth
3148,2017-07-18 08:37:00,goldman sachs stock slips as trading slumps
3149,2017-07-18 07:16:00,four key sectors to watch closely this earnings season
3150,2017-07-18 07:15:00,bank of america trading slumps shares dip
3151,2017-07-18 06:53:00,bank of america profit and revenue top views
3152,2017-07-18 03:16:00,aussie dollar jumps on hints rba may turn hawkish
3153,2017-07-17 05:19:00,credit card companies dream of a cashless world — what that would mean for you
3154,2017-07-17 04:32:00,stock market finishes little changed as investors await earnings deluge
3155,2017-07-17 10:29:00,jp morgan’s dimon launches into expletive-tinged rant saying ‘almost an embarrassment to be american’
3156,2017-07-17 10:00:00,jp morgan chase stock price target raised to $86 from $85 at bmo capital
3157,2017-07-15 10:50:00,mortgage lending takes a bite out of bank earnings despite brisk spring buying season
3158,2017-07-14 04:27:00,dow s&p 500 close at records while shaking off bank stock slump
3159,2017-07-14 04:24:00,jp morgan does a good job buying its own stock
3160,2017-07-14 03:09:00,pnc's earnings boosted by loan growth
3161,2017-07-14 01:16:00,european stocks weighed down by bank shares but log best week in 2 months
3162,2017-07-14 00:34:00,ftse 100 knocked back as banks fall pound surges
3163,2017-07-14 10:07:00,goldman jp morgan's early stock slump cuts 30 points from dow
3164,2017-07-14 09:53:00,financial etf seeing worst day in 2 months after weak bank results
3165,2017-07-14 09:31:00,us stocks open flat on bank weakness on track for week of solid gains
3166,2017-07-14 09:26:00,here’s a quirkier game plan for markets that are ‘priced for perfection’
3167,2017-07-14 09:18:00,jp morgan chase's stock extends slide drops 20percent premarket after q2 results
3168,2017-07-14 08:49:00,boeing's stock rally adds more to dow than jp morgan's decline erases
3169,2017-07-14 08:16:00,citigroup revenue up despite slowdown in trading
3170,2017-07-14 08:13:00,spdr financial etf shed 05percent premarket after banks kick off earnings reporting season
3171,2017-07-14 07:45:00,jp morgan profit up as lending offsets trading
3172,2017-07-14 07:32:00,jp morgan's stock turns lower sheds 08percent premarket after rising as much as 15percent after q2 results
3173,2017-07-14 07:31:00,jp morgan profit up as lending offsets trading
3174,2017-07-14 07:12:00,nikkei edges higher as yen pulls back but chinese shares ease
3175,2017-07-14 07:07:00,jp morgan chase's stock pares gains up 04percent premarket after being up as much as 15percent after q2 results
3176,2017-07-14 07:01:00,jp morgan chase q2 fixed income revenue down 19percent equity market revenue down 1percent
3177,2017-07-14 07:00:00,jp morgan chase q2 markets and investor services revenue down 11percent to $58 bln
3178,2017-07-14 07:00:00,jp morgan chase q2 mortgage banking net revenue down 26percent to $14 bln
3179,2017-07-14 06:59:00,jp morgan chase q2 consumer and business banking revenue up 13percent to $52 bln
3180,2017-07-14 06:59:00,jp morgan chase q2 provision for credit losses $12 bln vs $14 bln a year ago; factset consensus $134 bln
3181,2017-07-14 06:58:00,jp morgan chase q2 net interest income up 8percent to $125 bln; factset consensus $128 bln
3182,2017-07-14 06:57:00,jp morgan's profit and revenue top estimates
3183,2017-07-14 06:56:00,jp morgan chase q2 factset revenue consensus $2497 bln
3184,2017-07-14 06:56:00,jp morgan chase q2 net revenue $255 bln vs $244 bln a year ago
3185,2017-07-14 06:55:00,jp morgan chase q2 factset consensus eps $159
3186,2017-07-14 06:55:00,jp morgan chase q2 eps $182 vs $155 a year ago
3187,2017-07-14 06:53:00,jp morgan chase's stock climbs 13percent premarket as q2 results are released
3188,2017-07-14 05:26:00,bank earnings expect a weak quarter as hopes for a “trump bump” fizzle
3189,2017-07-13 05:43:00,dow logs 24th record of 2017 as banks rise ahead of earnings
3190,2017-07-12 02:14:00,jamie dimon says qe unwind could catch investors by surprise
3191,2017-07-12 08:09:00,investors flock to vanguard funds dump goldman wells fargo and others
3192,2017-07-11 04:38:00,nasdaq extends win streak as stocks digest latest political drama
3193,2017-07-11 04:15:00,republicans to press yellen on fed plans to reduce its outsized role on us economy
3194,2017-07-11 09:13:00,jp morgan chase's stock price target raised to $86 from $84 at instinet
3195,2017-07-11 00:15:00,on amazon prime day here’s yet another thing e-commerce is killing
3196,2017-07-10 04:24:00,nasdaq closes higher to lead stock market as tech climbs
3197,2017-07-10 03:34:00,there are plenty of reasons to dump stocks this summer but here’s why you shouldn’t
3198,2017-07-08 10:42:00,banks are beginning to admit a new rule on revenue recognition will have an impact
3199,2017-07-08 01:20:00,man vs machine how has indexing changed the market
3200,2017-07-08 01:20:00,stocks gain despite talk of easy money ending
3201,2017-07-07 09:10:00,financial stocks rise as upbeat jobs data helps support treasury yield gains
3202,2017-07-06 10:15:00,trump says ‘everyone else is getting rich’ from the stock market
3203,2017-07-06 08:52:00,jp morgan chase stock price target raised to $100 from $94 at buckingham research
3204,2017-07-05 04:31:00,nasdaq s&p 500 close higher as tech stocks rally while dow dips
3205,2017-07-05 09:47:00,why stock jockeys ought to buy any fed-fueled dip
3206,2017-07-05 08:56:00,vantiv makes offer for worldpay valued at $10b
3207,2017-07-05 08:18:00,jp morgan chase doesn't intend to make a competing buyout bid for worldpay wsj
3208,2017-07-05 08:17:00,vantiv bid to buy worldpay valued at $10 billion
3209,2017-07-05 08:00:00,worldpay and vantiv reach agreement on merger terms
3210,2017-07-04 00:38:00,ftse 100 ends in the red but worldpay soars on takeover news
3211,2017-07-04 09:21:00,jp morgan makes approach to worldpay
3212,2017-07-04 05:13:00,worldpay shares soar after takeover approach
3213,2017-07-03 01:48:00,dow s&p 500 kick off july with gains but tech fizzles
3214,2017-07-03 01:10:00,stock market starts second half and july mostly in the green
3215,2017-07-03 11:43:00,goldman jp morgan chevron's surging stocks add 75 points to dow rally
3216,2017-07-01 02:27:00,beyond bitcoin how blockchain is changing banking
3217,2017-07-01 01:12:00,bank payouts are set to rise after stress tests
3218,2017-06-30 02:44:00,six banks for aggressive buybacks
3219,2017-06-29 09:51:00,bank shares lead stock-market gainers in early trade after fed 'stress test'
3220,2017-06-29 07:28:00,jp morgan chase's stock climbs 25percent premarket after dividend hike buybacks boost late wednesday
3221,2017-06-28 05:14:00,jp morgan chase shares rally 2percent after bank passes fed's stress test
3222,2017-06-28 05:12:00,goldman sachs shares gain 11percent after investment bank passes fed's stress test
3223,2017-06-28 05:11:00,morgan stanley shares rise 12percent after bank passes fed stress test
3224,2017-06-28 05:11:00,citibank shares rally 23percent after doubling dividend
3225,2017-06-28 04:36:00,s&p 500 posts biggest one-day gain in 2 months as financial shares rally
3226,2017-06-28 04:30:00,capital one required to resubmit plan by dec 28
3227,2017-06-28 04:30:00,american express had to scale back initial capital-return plan
3228,2017-06-28 04:30:00,capital one opted to scale back initial capital-return plan
3229,2017-06-28 04:30:00,fed approves capital return plans of 33 out of 34 banks
3230,2017-06-28 03:55:00,jp morgan taps deutsche for emea tech head
3231,2017-06-27 11:19:00,the atm at 50 it was invented before the debit card (and other weird facts)
3232,2017-06-26 01:43:00,citi taps karl-georg altenburg for advisory role
3233,2017-06-26 01:14:00,here’s one thing consumers still don’t understand about their credit scores
3234,2017-06-24 00:53:00,the newly powerful cfo 4 finance chiefs to watch
3235,2017-06-23 09:39:00,donald trump has had no trouble getting big loans at competitive rates
