,Date,text_headlines
719,2013-03-08 09:34:00,stocks to watch urban outfitters casey’s
720,2013-02-15 10:37:00,urban outfitters cut to market perform by bmo
721,2013-01-28 10:38:00,premium                                                                                                        bulls and bears vie for s&p 1500
722,2013-01-10 11:05:00,urban outfitters shares gain on holiday sales
723,2013-01-10 08:32:00,urban outfitters direct-to-consumer business jumps
724,2013-01-10 08:17:00,urban outfitters up 12percent in premarket
725,2013-01-09 03:25:00,department stores could go the way of the dodo
726,2013-01-09 10:01:00,macy's penney downgraded; ross stores raised
727,2013-01-04 10:01:00,quiksilver avon target raised; lululemon cut
728,2013-01-02 10:05:00,nordstrom target cut on first trading day
729,2012-12-31 00:53:00,retailers gird for disappointing december sales
730,2012-12-26 04:32:00,wednesday’s biggest gaining and declining stocks
731,2012-12-26 09:46:00,disappointing holiday sales dent retail stocks
732,2012-12-19 11:29:00,dunecraft toys recalled due to ingestion hazards
733,2012-12-18 01:59:00,nasdaq comes to life strengthening bull case
734,2012-12-18 01:43:00,premium                                                                                                        nasdaq comes to life strengthening bull case
735,2012-12-11 10:05:00,urban outfitters up on sales; dollar general drops
736,2012-11-20 09:46:00,brown shoe chico's up; best buy slumps
737,2012-11-19 05:21:00,krispy kreme jumps after hours on outlook
738,2012-11-19 04:44:00,monday’s big movers; apple rallies to reclaim $565
739,2012-11-19 04:26:00,urban outfitters posts 17percent higher profit
740,2012-11-19 04:24:00,urban outfitters profit rises on margin growth
741,2012-11-19 04:11:00,breaking                    urban outfitters down 3percent after quarterly results
742,2012-11-19 09:51:00,big earnings on monday rallies for lowe’s tyson
743,2012-11-17 06:01:00,budget talks black friday may sway us stocks
744,2012-11-13 04:53:00,us stocks finish lower on ‘cliff’ concerns
745,2012-11-02 10:31:00,listen to campaigning for any job in the land
746,2012-10-11 11:23:00,premium                                                                                                        market bulls defend major support
747,2012-09-13 00:54:00,accessories have a leg up on apparel citi
748,2012-09-13 08:11:00,citigroup rates eight out of 12 retailers as buys
749,2012-09-13 07:56:00,citi rates sig tif kors aeo rost tjx as buys
750,2012-09-13 07:56:00,citi initiates coverge of 12 retailers
751,2012-09-13 07:56:00,urban outfitters coach gap rated neutral by citi
752,2012-09-13 07:56:00,citi rates ascena limited as buys
753,2012-09-13 07:56:00,citi rates abercrombie & fitch a sell
754,2012-08-21 05:44:00,best buy hits 9-year low; urban outfitters rallies
755,2012-08-21 05:11:00,us stocks lose steam as apple falls
756,2012-08-21 05:01:00,updates advisories and surprises
757,2012-08-21 04:27:00,radio update wall street slips at closing bell
758,2012-08-21 04:24:00,tuesday’s top gaining and declining stocks
759,2012-08-21 02:37:00,radio update 50 shades of e-book sales
760,2012-08-21 10:15:00,urban outfitters shares jump on earnings beat
761,2012-08-21 09:11:00,us stock futures up with europe
762,2012-08-21 08:30:00,urban outfitters upped to outperform by wm blair
763,2012-08-21 07:44:00,radio update say what $315 for nike sneakers
764,2012-08-21 07:30:00,breaking                    urban outfitters shares rise 17percent in preopen trade
765,2012-08-21 07:29:00,hot stocks to watch
766,2012-08-21 06:50:00,stocks to watch tuesday church & dwight nordson
767,2012-08-20 06:22:00,urban outfitters shares rally after hours
768,2012-08-20 04:59:00,stocks to watch tuesday urban outfitters
769,2012-08-20 04:42:00,urban outfitters profit climbs 8percent shares jump
770,2012-08-20 04:31:00,updates advisories and surprises
771,2012-08-20 04:23:00,urban outfitters profit up 8percent shares jump 11percent
772,2012-08-20 04:09:00,urban outfitters q2 rev $6763 mln vs $6092 mln
773,2012-08-20 04:08:00,breaking                    urban outfitters q2 net income 42c vs 35c
774,2012-08-20 04:08:00,breaking                    urban outfitters shares surge 10percent after q2 results
775,2012-08-20 06:52:00,stocks to watch monday coventry zagg atp
776,2012-08-18 00:00:00,us stocks face resistance from europe headwinds
777,2012-08-16 11:12:00,premium                                                                                                        s&p 500 rattles cage on the range top
778,2012-07-17 00:23:00,radio update stocks climb back
779,2012-07-09 02:52:00,billionaire steven cohen’s latest bet
780,2012-06-13 09:30:00,s&p equity cuts urban outfitters to sell
781,2012-05-22 05:06:00,tuesday’s biggest gaining and declining stocks
782,2012-05-22 10:14:00,urban outfitters ralph lauren up; best buy down
783,2012-05-21 05:01:00,updates advisories and surprises
784,2012-05-21 04:59:00,urban outfitters’ stock climbs after results
785,2012-05-21 04:48:00,urban outfitters profit hit by weaker margins
786,2012-05-21 04:45:00,stocks to watch tuesday best buy autozone
787,2012-05-21 04:36:00,urban outfitters q1 profit down 13percent
788,2012-05-21 04:11:00,urban outfitters shares extend gains up 67percent
789,2012-05-21 04:08:00,breaking                    urban outfitters shares rise 23percent after q1 results
790,2012-05-21 04:07:00,urban outfitters q1 factset earns estimate 23c
791,2012-05-21 04:07:00,urban outfitters q1 gross profit 356percent vs 369percent
792,2012-05-21 04:06:00,urban outfitters q1 sales $5689 mln vs $524 mln
793,2012-05-21 04:06:00,breaking                    urban outfitters q1 net earns 23c vs 23c
794,2012-05-21 06:31:00,stocks to watch monday yahoo chesapeake
795,2012-05-19 00:01:00,us investors hang on europe after bruising week
796,2012-05-18 06:31:00,us week ahead post-facebook ipo back to europe
797,2012-04-04 03:13:00,march sales to see continued shopper muscle
798,2012-04-03 09:39:00,best buy cut to sell; urban outfitters upgraded
799,2012-04-03 09:33:00,urban outfitters shares gain 26percent best on s&p 500
800,2012-04-03 09:19:00,urban outfitters rises after sales comments
801,2012-04-03 08:24:00,urban outfitters shares add 36percent in preopen trade
802,2012-03-13 03:40:00,tuesday’s biggest gaining & declining stocks
803,2012-03-13 01:17:00,urban outfitters fails to assure investors
804,2012-03-13 09:50:00,retail sales data lift sector stocks; urban drops
805,2012-03-13 09:36:00,urban outfitters shares fall 45percent s&p 500 worst
806,2012-03-13 09:24:00,urban outfitters down on turnaround timing concern
807,2012-03-13 09:18:00,us stock futures push higher ahead of fed
808,2012-03-13 09:03:00,urban outfitters shares shed 44percent in preopen trade
809,2012-03-13 06:40:00,stocks to watch tuesday armstrong world copart
810,2012-03-12 06:25:00,stocks to watch tuesday urban outfitters
811,2012-03-12 06:12:00,urban outfitters shares swing lower after hours
812,2012-03-12 05:42:00,urban outfitters profit drops 48percent on markdowns
813,2012-03-12 05:40:00,urban outfitters turns lower after hours
814,2012-03-12 05:40:00,urban outfitters shares down 46percent
815,2012-03-12 04:32:00,urban outfitters profit falls 48percent
816,2012-03-12 04:16:00,urban outfitters shares up 45percent after hours
817,2012-03-12 04:15:00,urban outfitters q4 profit 27 cents vs 45 cents
818,2012-03-12 06:44:00,stocks to watch monday coca-cola michael kors
819,2012-03-10 00:01:00,us stock market outlook greece fades fed looms
820,2012-02-24 03:06:00,apparel sellers face new cost pressures
821,2012-02-22 09:59:00,chico's zale jump; tjx dollar tree drop
822,2012-02-22 09:35:00,urban outfitters shares rise 4percent s&p 500 best
823,2012-02-14 00:23:00,radio update urban outfitters wants brides
824,2012-02-09 10:26:00,urban outfitters sees sales falling short of views
825,2012-02-09 08:29:00,breaking                    urban outfitters shares add 5percent in preopen trade
826,2012-01-12 08:35:00,what the heck happened to natural gas
827,2012-01-11 04:29:00,urban outfitters shares fall the most in 3 years
828,2012-01-11 04:25:00,wednesday’s biggest gaining and declining stocks
829,2012-01-11 03:22:00,former urban outfitters ceo  joins jeweler report
830,2012-01-11 09:54:00,urban outfitters tumbles 20percent on ceo departure
831,2012-01-11 09:32:00,urban outfitters shares drop 17percent s&p 500 worst
832,2012-01-11 09:05:00,us stock futures fall on europe jitters
833,2012-01-11 08:36:00,citi cuts urban outfitters to sell
834,2012-01-11 08:22:00,urban outfitters cut to sell at citi
835,2012-01-11 07:28:00,breaking                    urban outfitters shares fall 18percent in preopen trade
836,2012-01-11 06:42:00,stocks to watch wednesday crocs delta apparel
837,2012-01-10 06:29:00,radio update stocks notch week's second win
838,2012-01-10 06:01:00,urban outfitters chairman hayne steps in as ceo
839,2012-01-10 05:10:00,urban outfitters slides crocs climbs after hours
840,2012-01-10 05:06:00,stocks to watch wednesday urban outfitters
841,2012-01-10 04:20:00,urban outfitters ceo resigns shares fall
842,2012-01-10 04:12:00,breaking                    urban outfitters shares drop 12percent after hours
843,2012-01-10 04:09:00,urban outfitters names chairman hayne as ceo
844,2012-01-10 04:07:00,breaking                    urban outfitters ceo glen senk resigns
845,2011-12-13 05:03:00,tuesday’s biggest gaining & declining stocks
846,2011-12-13 10:09:00,best buy weighs on retail sector
847,2011-12-13 09:38:00,urban outfitters inc shares rise 84percent
848,2011-12-13 09:03:00,us stock futures hold gains after retail sales
849,2011-12-13 08:19:00,urban outfitters shares jump 122percent in preopen
850,2011-12-13 06:30:00,stocks to watch tuesday best buy medtronic
851,2011-12-12 05:27:00,urban outfitters rallies in after-hours trading
852,2011-12-12 05:08:00,urban outfitters shares climb 10percent after hours
853,2011-11-21 09:57:00,economic worries weigh on retail stocks
854,2011-11-15 08:58:00,urban outfitters shares fall 4percent in preopen trade
855,2011-11-15 06:56:00,stocks to watch tuesday home depot transcanada
856,2011-11-14 07:21:00,stocks to watch tuesday wal-mart home depot
857,2011-11-14 06:49:00,urban outfitters shares in the red after-hours
858,2011-11-14 06:27:00,radio update wall street takes a spill
859,2011-11-14 05:03:00,urban outfitters profit falls 31percent
860,2011-11-14 04:10:00,urban outfitters third-quarter profit falls
861,2011-11-14 04:02:00,urban outfitters q3 revenue $610 mln vs $5736 mln
862,2011-11-14 04:02:00,breaking                    urban outfitters q3 net income 33c vs 43c
863,2011-11-13 03:47:00,euro watch in force; data may offer distractions
864,2011-11-09 03:02:00,us firms look vulnerable as europe teeters
865,2011-11-08 10:02:00,fossil drops on view; urban outfitters sales drop
866,2011-11-08 08:14:00,urban posts weaker-than-expected sales growth
867,2011-11-08 08:12:00,breaking                    urban outfitters shares fall 43percent in preopen trade
868,2011-11-04 10:55:00,coach tiffany nordstrom cut by morgan stanley
869,2011-11-04 09:54:00,nordstrom cut by morgan stanley; jobs report mixed
870,2011-10-31 09:59:00,retail stocks edge lower to start the week
871,2011-10-28 10:10:00,retailers edge lower; radioshack gains
872,2011-10-27 09:51:00,avon plunges; officemax o'reilly jump on results
873,2011-09-21 00:40:00,investing through the lens of fashion
874,2011-09-19 09:46:00,stein mart drops on ceo leaving; pier 1 raised
875,2011-09-07 06:31:00,updates advisories and surprises
876,2011-09-07 04:30:00,retailers echo hopeful but guarded outlooks
877,2011-09-07 09:59:00,urban outfitters drops as retailers open higher
878,2011-09-07 09:35:00,urban outfitters shares drop 6percent s&p 500 worst
879,2011-09-07 08:26:00,urban outfitters shares sink 75percent in preopen trade
880,2011-08-25 03:50:00,thursday’s biggest gaining and declining stocks
881,2011-08-18 01:34:00,retailers turn cautious on financial outlooks
882,2011-08-16 05:52:00,tuesday’s biggest gaining & declining stocks
883,2011-08-16 09:46:00,home depot wal-mart jump; urban outfitters slumps
884,2011-08-16 09:34:00,urban outfitters shares fall 94percent s&p 500 worst
885,2011-08-16 07:37:00,urban outfitters shares fall 74percent in preopen trade
886,2011-08-16 06:22:00,stocks to watch tuesday wal-mart cliffs natural
887,2011-08-15 08:31:00,updates advisories and surprises
888,2011-08-15 05:31:00,stocks to watch tuesday home depot wal-mart
889,2011-08-15 05:01:00,urban outfitters shares shine after-hours
890,2011-08-15 04:39:00,urban outfitters profit falls 21percent tops estimates
891,2011-08-15 04:07:00,breaking                    urban outfitters shares rise 78percent after q2 report
892,2011-08-15 04:02:00,urban outfitters q2 rev $6092 mln vs $5522 mln
893,2011-08-15 04:01:00,breaking                    urban outfitters q2 profit 35c a share 42c a share
894,2011-08-13 00:01:00,investors looking for stability in week ahead
895,2011-07-07 04:56:00,thursday’s biggest gaining and declining stocks
896,2011-07-07 11:33:00,morgan stanley upgrades shares of urban outfitters
897,2011-07-07 10:56:00,target paces retail stocks rally on june sales
898,2011-07-07 09:32:00,urban outfitters shares surge 7percent best on s&p 500
899,2011-06-30 03:02:00,frost fund still sees opportunities in us stocks
900,2011-06-09 10:43:00,macy’s men’s wearhouse pace sector gain
901,2011-06-09 10:02:00,macy's up; hanesbrands down in mixed sector
902,2011-05-17 04:42:00,home depot leads retail gains; wal-mart falls
903,2011-05-17 08:54:00,urban outfitters shares rise 14percent in preopen trade
904,2011-05-17 06:38:00,stocks to watch tuesday home depot h-p saks
905,2011-05-16 06:05:00,stocks to watch tuesday h-p wal-mart dell
906,2011-05-16 05:39:00,h-p shares struggle in after-hours trading
907,2011-05-16 05:36:00,urban outfitters profit falls 27percent; shares edge up
908,2011-05-16 05:31:00,updates advisories and surprises
909,2011-05-16 04:13:00,urban outfitters shares rise 28percent after q1 results
910,2011-05-16 04:11:00,urban outfitters posts lower profit as sales rise
911,2011-05-16 04:02:00,urban outfitters q1 revenue $524 mln vs $480 mln
912,2011-05-16 04:01:00,breaking                    urban outfitters q1 net income 23c vs 31c
913,2011-05-16 06:53:00,stocks to watch monday joy global primedia
914,2011-05-15 04:54:00,stocks to watch monday lowe’s jc penney
915,2011-04-29 07:27:00,us youth boom bad news for luxury retailers
916,2011-04-29 00:01:00,usa will be especially youthful in 2020
917,2011-04-28 10:29:00,officemax liz claiborne pull down retail sector
918,2011-04-28 09:57:00,officemax urban outfitters liz claiborne decline
919,2011-04-15 00:49:00,urban outfitters slips as key executive leaves
920,2011-04-15 09:54:00,urban outfitters leads retail sector lower
921,2011-04-15 08:22:00,urban outfitters falls on an executive departure
922,2011-04-12 10:31:00,retail stocks mixed; gildan in $350 million deal
923,2011-04-12 09:51:00,retail stocks rise; gildan in $350 million deal
924,2011-04-06 11:22:00,retail stocks up; urban outfitters zumiez rise
925,2011-04-06 09:59:00,fitting rooms get a makeover
926,2011-04-06 09:57:00,retail stocks up; urban outfitters zumiez raised
927,2011-03-25 02:43:00,retail stocks edge up; wet seal jumps
928,2011-03-08 05:10:00,stocks surge on bank-dividend hopes
929,2011-03-08 04:25:00,broadsoft moneygram urban outfitters
930,2011-03-08 04:06:00,fashion shift takes a toll on urban outfitters
931,2011-03-08 03:36:00,urban outfitters hit after profit miss; dick’s up
932,2011-03-08 11:59:00,zippo looking for a light as smokers quit
933,2011-03-08 09:49:00,urban outfitters hit after profit miss; dick's up
934,2011-03-08 09:33:00,urban outfitters shares tumble 14percent s&p 500 worst
935,2011-03-08 09:19:00,futures pare gains as traders eye oil price
936,2011-03-08 07:48:00,urban outfitters shares fall 126percent in preopen
937,2011-03-07 11:31:00,updates advisories and surprises
938,2011-03-07 06:41:00,urban outfitters shares hit after results
939,2011-03-07 05:41:00,stocks in focus diamond foods urban outfitters
940,2011-03-07 04:36:00,urban outfitters shares fall further down 10percent
941,2011-03-07 04:21:00,urban outfitters shares fall 7percent on earnings miss
942,2011-03-07 04:05:00,breaking                    urban outfitters shares fall 7percent after q4 report
943,2011-03-07 04:01:00,urban outfitters q4 rev $6684 mln vs $5885 mln
944,2011-03-07 04:01:00,breaking                    urban outfitters q4 profit 45c a share vs 45c
945,2011-03-06 03:58:00,urban outfitters casey’s ciena
946,2011-03-05 03:01:00,urban outfitters casey’s ciena
947,2011-03-05 00:01:00,urban outfitters casey’s ciena
948,2011-03-05 00:01:00,wall street’s oil watch to continue in coming week
949,2011-03-04 00:19:00,brighter retail sales highlight us week ahead
950,2011-03-01 00:34:00,retailers expect to meet february sales targets
951,2011-02-15 10:27:00,gap shares buck slight dip in retail stocks
952,2011-02-08 05:10:00,us stock indexes build on multiyear highs
953,2011-02-08 04:47:00,boyd gaming glu mobile urban outfitters
954,2011-01-06 08:59:00,jobless claims retailers bp in focus
955,2011-01-06 06:23:00,urban outfitters same-store sales flat
956,2011-01-06 06:06:00,urban outfitters 2-month sales up 15percent at $520m
957,2011-01-05 00:31:00,sears urban outfitters weigh j crew bids report
958,2011-01-05 00:09:00,bids for j crew group being weighed report
959,2011-01-03 11:00:00,office depot sears holdings lead retail gains
960,2011-01-03 09:50:00,office depot barnes & noble up in rosier sector
961,2011-01-03 08:37:00,coach tiffany others cut at jefferies
962,2010-12-31 05:44:00,consumer discretionary best s&p 500 sector
963,2010-12-21 01:02:00,last-minute shoppers turn out for retailers
964,2010-12-21 10:26:00,retail stocks up on hopes of strong season
965,2010-12-21 09:49:00,retail stocks up; holiday signs positive
966,2010-12-21 08:29:00,urban outfitters cut to hold by brean murray
967,2010-11-23 02:20:00,j crew cuts forecast agrees to a $3 billion sale
968,2010-11-16 04:46:00,dick’s sporting goods urban outfitters
969,2010-11-16 01:01:00,updates advisories and surprises
970,2010-11-16 11:21:00,wal-mart home depot bolster retail sector
971,2010-11-16 09:51:00,wal-mart home depot lift retail stocks
972,2010-11-16 09:36:00,urban outfitters shares up 7percent
973,2010-11-16 08:13:00,urban outfitters shares rise 46percent in preopen trade
974,2010-11-15 06:26:00,after the bell from marketwatch radio network
975,2010-11-15 05:05:00,us stock gains cut as treasury prices slide
976,2010-11-15 04:53:00,stocks in focus wal-mart home depot tjx
977,2010-11-15 04:52:00,late traders try on nordstrom urban outfitters
978,2010-11-15 04:31:00,updates advisories and surprises
979,2010-11-15 04:21:00,urban outfitters shares rise 26percent after earnings
980,2010-11-15 04:14:00,urban outfitters' third-quarter profit jumps 17percent
981,2010-11-15 04:01:00,urban outfitters  q3 rev $5736 mln vs $5059 mln
982,2010-11-15 04:01:00,breaking                    urban outfitters q3 net income 43c a share vs 36c
983,2010-11-15 10:12:00,retail stocks aided by retail sales; lowe’s up
984,2010-11-14 04:13:00,stocks in focus lowe’s nordstrom
985,2010-11-13 02:40:00,lowe’s nordstrom urban outfitters
986,2010-11-13 00:01:00,lowe’s nordstrom urban outfitters
987,2010-11-13 00:01:00,us stocks could make up ground on data ahead
988,2010-10-19 04:52:00,capital one domino’s pizza urban outfitters
989,2010-09-29 04:35:00,us stocks rebound on oil stock gains
990,2010-08-19 04:35:00,sears results weigh heavily on retail stocks
991,2010-08-17 04:24:00,agilent pactiv boston scientific potash
992,2010-08-17 09:37:00,urban outfitters shares up 5percent
993,2010-08-16 07:25:00,wal-mart home depot abercrombie & fitch
994,2010-08-16 06:27:00,after the bell from marketwatch radio network
995,2010-08-16 05:07:00,agilent urban outfitters shares rise after results
996,2010-08-16 04:31:00,updates advisories and surprises
997,2010-08-16 04:24:00,urban outfitters posts 46percent higher profit
998,2010-08-16 04:16:00,correct urban outfitters up 22percent after q2 report
999,2010-08-16 04:02:00,urban outfitters q2 rev $5522 mln vs $4586 mln
1000,2010-08-16 04:01:00,breaking                    urban outfitters q2 net income 42c a share vs 29c
1001,2010-08-15 11:46:00,apple dynegy lowe's urban outfitters agilent
1002,2010-08-14 04:09:00,dynegy lowe's urban outfitters agilent sysco
1003,2010-08-13 06:50:00,lowe's urban outfitters agilent sysco
1004,2010-08-13 04:57:00,us stocks fall as global growth concerns persist
1005,2010-07-27 04:59:00,us stocks torn between earnings hopes economic gloom
1006,2010-07-13 02:57:00,retail stocks rise as earnings cheer investors
1007,2010-07-13 10:01:00,urban outfitters cut at goldman; sector rises
1008,2010-06-30 01:53:00,retail stocks defy disappointing job-growth data
1009,2010-06-30 09:56:00,retail stocks defy disappointing job-growth data
1010,2010-06-25 04:25:00,accenture bp moody's research in motion
1011,2010-06-25 03:46:00,retail stocks rise as consumer sentiment rises to 2-year high
1012,2010-06-10 09:17:00,with a caveat retailers sound positive tone
1013,2010-05-13 07:31:00,updates advisories and surprises
1014,2010-05-13 05:09:00,us stock indexes fall as retailer reports disappoint
1015,2010-05-13 04:28:00,closing bell from marketwatch radio network
1016,2010-05-13 03:32:00,breaking                                                                                                        us stocks lapse more amid retail disappointment
1017,2010-05-13 02:35:00,kohl's urban outfitters lead retail sector lower
1018,2010-05-13 00:46:00,kohl's forecasts fall short; urban outfitters profit jumps 72percent
1019,2010-05-13 11:59:00,hot stocks retail stocks drop
1020,2010-05-13 09:44:00,kohl's urban outfitters lead retail sector lower
1021,2010-05-13 06:19:00,urban outfitters profit up 72percent
1022,2010-05-13 06:04:00,urban outfitters q1 earnings 31c vs 18c
1023,2010-05-13 06:04:00,urban outfitters q1 total sales $480m vs $3848m
1024,2010-05-12 07:18:00,nvidia nordstrom kohl's urban outfitters
1025,2010-05-12 05:46:00,money markets and more thurs may 13 preview
1026,2010-05-10 05:13:00,retail consumer discretionary stocks lead the s&p 500 gain
1027,2010-05-09 01:08:00,tyson foods fluor dynegy
1028,2010-05-08 03:13:00,tyson foods fluor dynegy
1029,2010-05-08 10:17:00,tyson foods fluor dynegy
1030,2010-05-07 05:45:00,urban outfitters aig shares gain ground in late trades
1031,2010-05-07 04:37:00,urban outfitters may buy back up to 8 mln shares
1032,2010-05-07 04:33:00,breaking                    urban outfitters may buy back up to 8 mln shares
1033,2010-05-06 06:17:00,urban outfitters' first-quarter sales rose 25percent
1034,2010-05-06 06:03:00,urban outfitters q1 sales up 25percent to $480 million
1035,2010-04-20 02:23:00,breaking the discount habit
1036,2010-04-15 10:54:00,premium                                                                                                        18 months after the crash s&p reclaims 1200
1037,2010-04-08 06:11:00,money markets and more fri april 9 preview
1038,2010-04-05 04:18:00,more than a calendar fluke
1039,2010-03-29 01:50:00,talbots shines on deal hope upgrade as sector drops
1040,2010-03-26 02:16:00,retail stocks rise; radioshack reportedly on the block
1041,2010-03-26 10:06:00,premium                                                                                                        us markets vie with the wall of worry
1042,2010-03-26 09:42:00,retail stocks up; radioshack reportedly for sale
1043,2010-03-26 09:41:00,urban outfitters shares up 4percent
1044,2010-03-26 08:00:00,coach urban raised by jp morgan; ross cut
1045,2010-03-26 07:40:00,jp morgan ups urban outfitters to overweight
1046,2010-03-23 00:03:00,spring fever for retailers
1047,2010-03-22 00:32:00,fallout too great for tiger to win back sponsors
1048,2010-03-17 11:41:00,retail stocks mixed; urban outfitters names new brand chief
1049,2010-03-17 09:48:00,retail stocks flat; new exec at urban outfitters
1050,2010-03-04 07:01:00,updates advisories and surprises
1051,2010-03-04 09:08:00,us stock futures edge higher in wake of jobless productivity data
1052,2010-03-04 06:13:00,urban outfitters profit climbs 92percent
1053,2010-03-04 06:03:00,urban outfitters q4 sales $5885m vs $5081m
1054,2010-03-04 06:03:00,urban outfitters q4 earnings 45c vs 24c
1055,2010-03-03 07:19:00,wendy's/arby's group del monte ciena urban outfitters
1056,2010-03-03 04:54:00,money markets and more thurs mar 4  preview
1057,2010-03-01 10:05:00,us week ahead jobs report on friday
1058,2010-02-22 10:40:00,what price fame
1059,2010-02-10 04:56:00,february blizzards chill retailers
1060,2010-02-04 05:01:00,updates advisories and surprises
1061,2010-02-04 06:25:00,urban outfitters sales hit record
1062,2010-02-04 06:20:00,correct urban outfitters comp store sales up 4percent
1063,2010-02-04 06:10:00,urban outfitters q4 sales up 16percent at $589m
1064,2010-02-01 09:45:00,urban outfitters shares up 25percent
1065,2010-02-01 09:09:00,us stock futures rise following difficult january
1066,2010-01-31 00:31:00,shell exxonmobil gannett humana
1067,2010-01-30 09:09:00,exxonmobil gannett humana
1068,2010-01-29 06:38:00,urban outfitters sandisk active in late trades
1069,2010-01-29 05:41:00,urban outfitters replacing acs on s&p 500
1070,2010-01-29 05:34:00,urban outfitters shares rise 34percent in evening trade
1071,2010-01-29 05:33:00,breaking                    urban outfitters to replace acs on s&p 500
1072,2010-01-26 04:50:00,retail stocks rise as sector outlook brightens
1073,2010-01-26 01:13:00,retailers may see brighter 2010 with a 25percent increase nrf
1074,2010-01-22 03:21:00,retail stocks fall; macy's target get good street feedback
1075,2010-01-22 01:38:00,deutsche bank rates gap sell tjx buy
1076,2010-01-07 04:31:00,updates advisories and surprises
1077,2010-01-07 06:14:00,urban outfitters holiday same-store sales rose 5percent
1078,2010-01-07 06:06:00,urban outfitters 2-month comp retail sales up 9percent
1079,2010-01-07 06:05:00,urban outfitters 2-month sales up 16percent at $452m
1080,2009-12-18 04:13:00,retail stocks mixed; nike up on rising orders
1081,2009-12-03 06:52:00,money markets and more fri dec 4 preview
1082,2009-11-12 04:27:00,retail stocks drop; wal-mart kohl's top views
1083,2009-11-12 09:45:00,retail stocks rise as wal-mart kohl's top views
1084,2009-11-12 06:16:00,urban outfitters quarterly net income up 5percent
1085,2009-11-12 06:08:00,urban outfitters q3 sales $5059m vs $478m
1086,2009-11-12 06:08:00,urban outfitters q3 earnings 36c vs 35c
1087,2009-11-05 08:44:00,us stock futures rise on economic data cisco
1088,2009-11-05 06:12:00,urban outfitters quarterly same-store sales up 2percent
1089,2009-11-05 06:07:00,urban outfitters q3 comparable retail sales up 2percent
1090,2009-11-05 06:07:00,urban outfitters q3 sales up 6percent at $506m
1091,2009-10-12 10:15:00,retail stocks rise as abercrombie upgraded to buy
1092,2009-10-06 01:06:00,september's sales may yield positive surprise for retailers
1093,2009-09-18 03:49:00,lightening up on two rallying retail stocks
1094,2009-08-13 04:31:00,updates advisories and surprises
1095,2009-08-13 06:15:00,urban outfitters profit down 14percent
1096,2009-08-13 06:05:00,urban outfitters q2 earnings 29c vs 33c
1097,2009-08-13 06:05:00,urban outfitters q2 sales $4586m vs $4543m
1098,2009-08-12 07:35:00,dr pepper estee lauder kohl's walmart
1099,2009-08-07 04:17:00,aig cbs fannie mae urban outfitters verisign
1100,2009-08-07 10:34:00,retail stocks rise as job losses moderate
1101,2009-08-07 09:37:00,retail stocks rise as job losses slow
1102,2009-08-07 07:34:00,urban outfitters upgraded by barclays capital
1103,2009-08-06 06:28:00,urban outfitters quarterly same-store sales fall 6
1104,2009-08-06 06:24:00,urban outfitters q2 comparable store sales down 6percent
1105,2009-08-06 06:16:00,urban outfitters q2 sales up 1percent at $459m
1106,2009-07-08 10:26:00,retail stocks gain as family dollar exceeds estimates
1107,2009-06-10 05:58:00,money markets and more (us markets preview for thursday june 11th) retail sales in focus
1108,2009-05-30 06:36:00,"the ""michelle"" index"
1109,2009-05-14 06:17:00,money markets and more for friday may 15 2009 sec tries to head off another madoff
1110,2009-05-14 06:04:00,digitalglobe jack in the box mgm mirage rambus
1111,2009-05-14 05:01:00,updates advisories and surprises
1112,2009-05-14 10:12:00,sector mixed as wal-mart meets estimates kohl's beats
1113,2009-05-14 09:37:00,urban outfitters shares up 7percent
1114,2009-05-14 06:16:00,urban outfitters' quarterly net drops 28percent
1115,2009-05-14 06:00:00,urban outfitters q1 eps 18c
1116,2009-05-13 06:37:00,wal-mart nordstrom kohl's sony whole foods
1117,2009-05-13 00:36:00,midday report from marketwatch radio network
1118,2009-05-13 11:34:00,kleintop less bad but not yet good economic news
1119,2009-05-09 10:10:00,us  stocks search for more fuel for rally
1120,2009-05-08 06:15:00,us week ahead retail earnings loom
1121,2009-05-07 05:25:00,prudential hot topic symantec teradata macy's
1122,2009-05-07 09:00:00,us stock futures rise as wal-mart ge fare better than expected
1123,2009-05-07 06:18:00,urban outfitters same-store sales fall 96percent
1124,2009-05-07 06:13:00,urban outfitters q1 comparable sales down 7percent
1125,2009-05-07 06:12:00,urban outfitters q1 sales down 2percent at $385m
1126,2009-05-04 04:22:00,retail sector rallies on positive economic data
1127,2009-05-01 04:51:00,tiffany buys luxury handbag label; sector shares fall
1128,2009-05-01 08:46:00,chevron citigroup urban outfitters in focus
1129,2009-05-01 08:24:00,urban outfitters cut to neutral at suntrust
1130,2009-05-01 08:20:00,urban outfitters cut to neutral at suntrust
1131,2009-04-01 04:38:00,urban outfitters drops as sector erases earlier loss
1132,2009-04-01 03:54:00,ashland general motors apollo group borders
1133,2009-04-01 09:42:00,macy's urban outfitters lead sector declines
1134,2009-04-01 09:07:00,urban outfitters says year-to-date sales trend has declined
1135,2009-03-20 05:19:00,3com aig palm bank of america xerox more
1136,2009-03-20 04:58:00,urban outfitters cut to neutral in lower sector
1137,2009-03-20 09:38:00,urban outfitters cut to neutral in lower sector
1138,2009-03-20 09:30:00,urban outfitters lowered to neutral by cowen
1139,2009-03-05 03:19:00,adobe macy's wells fargo wal-mart more
1140,2009-03-05 09:01:00,updates advisories and surprises
